id,transaction,item
16051,7364,15
16052,7365,48
16053,7365,84
16054,7365,66
16055,7366,15
16056,7366,23
16057,7366,48
16058,7367,11
16059,7367,84
16060,7367,23
16061,7368,23
16062,7369,23
16063,7370,23
16064,7370,84
16065,7370,88
16066,7371,23
16067,7371,23
16068,7372,11
16069,7373,23
16070,7373,23
16071,7373,2
16072,7373,66
16073,7373,66
16074,7373,51
16075,7374,23
16076,7374,6
16077,7375,23
16078,7375,23
16079,7375,15
16080,7375,66
16081,7376,84
16082,7376,23
16083,7377,11
16084,7377,66
16085,7378,11
16086,7378,66
16087,7379,93
16088,7379,23
16089,7379,6
16090,7380,6
16091,7381,11
16092,7381,23
16093,7381,84
16094,7382,23
16095,7382,15
16096,7382,15
16097,7382,88
16098,7382,51
16099,7383,48
16100,7383,89
16101,7384,23
16102,7384,88
16103,7385,48
16104,7385,62
16105,7386,11
16106,7387,62
16107,7387,84
16108,7388,18
16109,7389,18
16110,7390,79
16111,7390,18
16112,7390,84
16113,7390,84
16114,7390,11
16115,7391,11
16116,7391,66
16117,7392,57
16118,7392,62
16119,7392,73
16120,7393,62
16121,7393,30
16122,7393,74
16123,7393,79
16124,7393,89
16125,7393,23
16126,7394,23
16127,7394,11
16128,7395,48
16129,7395,74
16130,7396,11
16131,7397,23
16132,7397,23
16133,7397,84
16134,7397,84
16135,7397,79
16136,7397,18
16137,7397,15
16138,7397,15
16139,7398,26
16140,7398,23
16141,7399,37
16142,7400,23
16143,7400,23
16144,7400,11
16145,7401,84
16146,7401,25
16147,7401,89
16148,7401,11
16149,7402,11
16150,7403,15
16151,7403,11
16152,7403,84
16153,7404,11
16154,7404,78
16155,7405,23
16156,7406,23
16157,7406,51
16158,7407,62
16159,7407,23
16160,7408,11
16161,7409,84
16162,7409,88
16163,7409,23
16164,7410,49
16165,7410,11
16166,7411,23
16167,7411,66
16168,7412,11
16169,7413,11
16170,7414,84
16171,7414,15
16172,7415,11
16173,7415,48
16174,7416,23
16175,7416,23
16176,7416,15
16177,7417,11
16178,7417,66
16179,7417,48
16180,7417,23
16181,7418,48
16182,7418,23
16183,7418,15
16184,7419,23
16185,7419,88
16186,7420,15
16187,7420,23
16188,7421,66
16189,7421,66
16190,7421,11
16191,7423,23
16192,7423,23
16193,7423,84
16194,7424,23
16195,7424,23
16196,7424,6
16197,7425,23
16198,7425,23
16199,7425,66
16200,7426,11
16201,7426,66
16202,7427,11
16203,7428,23
16204,7428,23
16205,7428,26
16206,7429,23
16207,7429,74
16208,7430,84
16209,7431,11
16210,7432,11
16211,7433,84
16212,7433,84
16213,7434,11
16214,7435,23
16215,7435,23
16216,7436,18
16217,7437,23
16218,7437,74
16219,7438,23
16220,7438,48
16221,7438,11
16222,7438,66
16223,7439,23
16224,7439,23
16225,7439,11
16226,7440,23
16227,7440,23
16228,7440,23
16229,7440,11
16230,7441,48
16231,7441,66
16232,7442,23
16233,7442,48
16234,7443,23
16235,7443,84
16236,7444,84
16237,7444,84
16238,7445,23
16239,7445,15
16240,7446,23
16241,7446,15
16242,7447,60
16243,7447,11
16244,7448,84
16245,7448,84
16246,7448,66
16247,7449,15
16248,7450,11
16249,7451,11
16250,7452,11
16251,7453,11
16252,7453,66
16253,7454,11
16254,7454,11
16255,7455,23
16256,7456,23
16257,7456,23
16258,7456,88
16259,7457,62
16260,7457,23
16261,7457,23
16262,7458,23
16263,7458,23
16264,7459,23
16265,7459,23
16266,7459,51
16267,7459,15
16268,7459,26
16269,7460,23
16270,7461,23
16271,7461,87
16272,7462,11
16273,7463,23
16274,7464,23
16275,7464,66
16276,7464,66
16277,7465,66
16278,7465,66
16279,7465,11
16280,7465,74
16281,7465,23
16282,7466,40
16283,7467,75
16284,7468,11
16285,7468,48
16286,7469,40
16287,7469,40
16288,7469,23
16289,7469,2
16290,7470,23
16291,7471,23
16292,7471,23
16293,7472,84
16294,7473,11
16295,7474,11
16296,7475,23
16297,7475,66
16298,7476,23
16299,7476,84
16300,7477,74
16301,7478,23
16302,7478,15
16303,7478,87
16304,7479,23
16305,7480,23
16306,7480,66
16307,7480,84
16308,7481,23
16309,7482,23
16310,7482,23
16311,7483,18
16312,7483,74
16313,7483,57
16314,7484,26
16315,7484,15
16316,7484,11
16317,7485,11
16318,7485,66
16319,7485,23
16320,7485,32
16321,7486,11
16322,7487,23
16323,7487,73
16324,7487,74
16325,7488,23
16326,7488,11
16327,7488,66
16328,7489,11
16329,7489,11
16330,7489,23
16331,7490,18
16332,7490,84
16333,7491,26
16334,7491,74
16335,7491,23
16336,7491,23
16337,7492,23
16338,7492,23
16339,7492,87
16340,7492,2
16341,7493,11
16342,7493,66
16343,7493,66
16344,7494,87
16345,7494,48
16346,7495,80
16347,7495,30
16348,7495,84
16349,7495,11
16350,7496,84
16351,7496,79
16352,7496,26
16353,7497,51
16354,7497,60
16355,7497,15
16356,7497,79
16357,7498,74
16358,7498,23
16359,7498,25
16360,7498,78
16361,7499,1
16362,7500,23
16363,7500,23
16364,7500,74
16365,7501,66
16366,7501,76
16367,7501,11
16368,7502,23
16369,7502,11
16370,7503,11
16371,7504,74
16372,7505,23
16373,7505,26
16374,7506,76
16375,7507,23
16376,7508,11
16377,7508,11
16378,7508,87
16379,7508,74
16380,7509,84
16381,7509,51
16382,7509,11
16383,7509,1
16384,7510,76
16385,7510,23
16386,7511,15
16387,7512,23
16388,7512,23
16389,7512,89
16390,7512,2
16391,7512,76
16392,7513,23
16393,7514,11
16394,7515,23
16395,7516,23
16396,7516,76
16397,7516,11
16398,7517,11
16399,7518,23
16400,7519,23
16401,7519,25
16402,7519,62
16403,7519,66
16404,7520,37
16405,7520,23
16406,7520,48
16407,7521,11
16408,7521,66
16409,7522,76
16410,7523,62
16411,7523,66
16412,7523,23
16413,7524,76
16414,7524,11
16415,7525,23
16416,7525,51
16417,7525,87
16418,7525,14
16419,7526,2
16420,7526,75
16421,7527,11
16422,7528,84
16423,7528,51
16424,7528,23
16425,7529,66
16426,7529,66
16427,7529,76
16428,7529,23
16429,7530,60
16430,7530,76
16431,7530,23
16432,7531,11
16433,7532,23
16434,7533,11
16435,7534,6
16436,7534,76
16437,7534,55
16438,7534,26
16439,7534,75
16440,7535,11
16441,7535,23
16442,7535,11
16443,7536,23
16444,7536,23
16445,7536,66
16446,7536,11
16447,7537,6
16448,7538,11
16449,7539,11
16450,7539,15
16451,7539,50
16452,7540,11
16453,7540,23
16454,7540,74
16455,7540,62
16456,7540,35
16457,7541,15
16458,7541,14
16459,7541,57
16460,7541,23
16461,7541,84
16462,7541,48
16463,7542,23
16464,7542,25
16465,7543,11
16466,7544,84
16467,7544,23
16468,7545,23
16469,7545,23
16470,7545,23
16471,7545,26
16472,7546,11
16473,7547,80
16474,7547,86
16475,7547,23
16476,7548,23
16477,7548,60
16478,7549,76
16479,7549,23
16480,7550,23
16481,7550,23
16482,7550,11
16483,7550,87
16484,7551,6
16485,7552,11
16486,7552,23
16487,7553,23
16488,7553,78
16489,7553,14
16490,7553,74
16491,7553,74
16492,7554,62
16493,7554,88
16494,7554,76
16495,7554,14
16496,7554,23
16497,7554,25
16498,7555,11
16499,7555,11
16500,7555,15
16501,7555,79
16502,7555,78
16503,7555,74
16504,7556,11
16505,7557,23
16506,7557,51
16507,7557,88
16508,7557,74
16509,7557,6
16510,7558,11
16511,7558,23
16512,7559,23
16513,7560,23
16514,7560,80
16515,7561,11
16516,7561,14
16517,7561,75
16518,7561,23
16519,7561,23
16520,7561,79
16521,7561,62
16522,7562,66
16523,7563,92
16524,7564,15
16525,7564,60
16526,7565,6
16527,7566,74
16528,7566,18
16529,7566,23
16530,7566,89
16531,7566,25
16532,7567,84
16533,7567,76
16534,7567,79
16535,7568,11
16536,7569,79
16537,7569,74
16538,7569,51
16539,7570,26
16540,7570,57
16541,7570,23
16542,7571,26
16543,7571,66
16544,7571,23
16545,7572,74
16546,7572,62
16547,7572,23
16548,7572,79
16549,7572,4
16550,7572,76
16551,7572,14
16552,7573,15
16553,7573,87
16554,7574,76
16555,7574,84
16556,7575,14
16557,7575,26
16558,7576,74
16559,7576,51
16560,7576,62
16561,7577,48
16562,7577,23
16563,7577,15
16564,7577,76
16565,7577,26
16566,7577,11
16567,7578,84
16568,7578,48
16569,7578,15
16570,7578,73
16571,7579,11
16572,7579,84
16573,7579,79
16574,7579,74
16575,7580,80
16576,7580,74
16577,7581,88
16578,7581,11
16579,7582,23
16580,7582,84
16581,7582,62
16582,7582,88
16583,7583,76
16584,7584,76
16585,7584,23
16586,7584,23
16587,7585,11
16588,7585,14
16589,7586,84
16590,7586,79
16591,7587,48
16592,7587,23
16593,7587,15
16594,7587,76
16595,7588,25
16596,7588,84
16597,7588,14
16598,7589,48
16599,7589,89
16600,7589,80
16601,7590,18
16602,7590,43
16603,7590,25
16604,7591,80
16605,7591,78
16606,7592,11
16607,7593,23
16608,7593,23
16609,7593,76
16610,7594,84
16611,7595,84
16612,7596,75
16613,7597,23
16614,7597,48
16615,7598,76
16616,7598,15
16617,7598,11
16618,7598,11
16619,7598,23
16620,7598,48
16621,7599,84
16622,7599,76
16623,7599,11
16624,7600,75
16625,7601,23
16626,7601,23
16627,7601,11
16628,7602,11
16629,7602,23
16630,7602,76
16631,7602,26
16632,7602,79
16633,7602,73
16634,7602,89
16635,7602,57
16636,7603,87
16637,7603,23
16638,7603,84
16639,7604,23
16640,7605,11
16641,7605,48
16642,7605,76
16643,7606,84
16644,7606,84
16645,7606,23
16646,7606,15
16647,7606,76
16648,7607,11
16649,7608,75
16650,7608,60
16651,7609,75
16652,7610,37
16653,7611,62
16654,7611,11
16655,7611,55
16656,7612,23
16657,7612,80
16658,7613,23
16659,7614,23
16660,7615,11
16661,7615,23
16662,7615,66
16663,7615,80
16664,7616,62
16665,7616,11
16666,7616,76
16667,7617,11
16668,7617,23
16669,7617,23
16670,7617,88
16671,7617,62
16672,7618,11
16673,7619,66
16674,7619,11
16675,7619,66
16676,7620,48
16677,7620,26
16678,7620,66
16679,7621,23
16680,7621,23
16681,7621,62
16682,7621,86
16683,7622,23
16684,7622,50
16685,7622,60
16686,7622,84
16687,7623,23
16688,7624,23
16689,7624,14
16690,7625,23
16691,7626,11
16692,7626,23
16693,7627,23
16694,7627,23
16695,7627,48
16696,7627,60
16697,7628,11
16698,7629,37
16699,7630,23
16700,7630,87
16701,7631,23
16702,7631,23
16703,7631,88
16704,7631,66
16705,7631,76
16706,7632,23
16707,7633,49
16708,7634,66
16709,7634,15
16710,7634,23
16711,7635,79
16712,7635,62
16713,7635,23
16714,7635,51
16715,7635,84
16716,7636,66
16717,7637,23
16718,7638,50
16719,7638,23
16720,7639,23
16721,7640,23
16722,7641,60
16723,7642,23
16724,7642,15
16725,7642,60
16726,7643,66
16727,7643,11
16728,7644,23
16729,7644,66
16730,7644,11
16731,7645,48
16732,7646,51
16733,7646,15
16734,7646,23
16735,7647,25
16736,7647,74
16737,7648,74
16738,7648,78
16739,7649,23
16740,7649,23
16741,7650,76
16742,7651,15
16743,7651,11
16744,7651,23
16745,7651,62
16746,7651,51
16747,7652,15
16748,7652,23
16749,7652,84
16750,7653,89
16751,7653,23
16752,7653,15
16753,7653,66
16754,7653,74
16755,7654,87
16756,7655,23
16757,7655,15
16758,7656,15
16759,7656,76
16760,7656,55
16761,7656,79
16762,7656,23
16763,7656,23
16764,7656,84
16765,7657,23
16766,7658,11
16767,7658,23
16768,7658,62
16769,7659,23
16770,7659,55
16771,7659,66
16772,7660,50
16773,7660,87
16774,7661,23
16775,7661,11
16776,7661,2
16777,7663,1
16778,7664,1
16779,7665,1
16780,7666,1
16781,7666,1
16782,7667,1
16783,7668,50
16784,7669,23
16785,7670,23
16786,7670,62
16787,7671,23
16788,7671,11
16789,7672,23
16790,7673,11
16791,7674,11
16792,7675,23
16793,7675,66
16794,7676,11
16795,7677,84
16796,7677,66
16797,7678,66
16798,7679,62
16799,7679,84
16800,7680,23
16801,7680,62
16802,7681,37
16803,7682,23
16804,7683,26
16805,7683,66
16806,7683,23
16807,7683,23
16808,7684,11
16809,7684,23
16810,7684,88
16811,7685,84
16812,7685,23
16813,7685,15
16814,7686,88
16815,7686,23
16816,7687,23
16817,7687,88
16818,7688,11
16819,7689,11
16820,7690,11
16821,7691,37
16822,7691,15
16823,7692,79
16824,7692,23
16825,7693,23
16826,7694,11
16827,7694,74
16828,7695,11
16829,7696,51
16830,7696,23
16831,7696,74
16832,7696,15
16833,7697,11
16834,7698,62
16835,7698,84
16836,7699,15
16837,7699,11
16838,7700,18
16839,7700,23
16840,7701,23
16841,7701,62
16842,7702,23
16843,7702,73
16844,7702,62
16845,7703,79
16846,7703,11
16847,7704,11
16848,7704,15
16849,7705,11
16850,7706,23
16851,7706,23
16852,7706,15
16853,7706,74
16854,7706,74
16855,7707,15
16856,7707,89
16857,7707,84
16858,7707,23
16859,7707,73
16860,7707,18
16861,7708,23
16862,7708,51
16863,7708,29
16864,7709,11
16865,7709,74
16866,7709,23
16867,7709,23
16868,7709,79
16869,7709,15
16870,7710,51
16871,7711,84
16872,7712,11
16873,7713,84
16874,7713,48
16875,7713,15
16876,7714,84
16877,7714,23
16878,7714,88
16879,7714,66
16880,7715,23
16881,7715,15
16882,7716,1
16883,7717,11
16884,7718,23
16885,7719,88
16886,7719,23
16887,7720,11
16888,7720,26
16889,7720,66
16890,7721,25
16891,7722,23
16892,7723,23
16893,7723,84
16894,7724,11
16895,7724,66
16896,7725,23
16897,7726,23
16898,7727,11
16899,7727,66
16900,7728,6
16901,7729,11
16902,7730,23
16903,7731,84
16904,7731,23
16905,7732,23
16906,7732,23
16907,7732,62
16908,7732,43
16909,7733,23
16910,7734,11
16911,7735,11
16912,7735,74
16913,7736,23
16914,7737,23
16915,7738,11
16916,7738,88
16917,7739,48
16918,7739,23
16919,7739,66
16920,7739,26
16921,7740,23
16922,7740,23
16923,7740,11
16924,7740,26
16925,7741,6
16926,7742,11
16927,7742,84
16928,7743,23
16929,7744,23
16930,7745,11
16931,7746,23
16932,7746,11
16933,7746,66
16934,7747,11
16935,7748,66
16936,7748,23
16937,7748,11
16938,7748,80
16939,7748,62
16940,7749,79
16941,7749,23
16942,7749,23
16943,7750,11
16944,7750,73
16945,7750,80
16946,7750,49
16947,7751,84
16948,7751,79
16949,7753,23
16950,7753,79
16951,7753,74
16952,7754,48
16953,7754,23
16954,7754,74
16955,7754,15
16956,7755,23
16957,7755,73
16958,7755,87
16959,7756,48
16960,7756,23
16961,7756,74
16962,7756,15
16963,7757,23
16964,7757,79
16965,7757,80
16966,7758,26
16967,7759,37
16968,7760,37
16969,7760,79
16970,7760,73
16971,7760,80
16972,7760,88
16973,7760,23
16974,7760,23
16975,7761,40
16976,7762,18
16977,7762,84
16978,7763,37
16979,7764,15
16980,7764,87
16981,7764,23
16982,7764,23
16983,7765,80
16984,7765,84
16985,7766,11
16986,7767,23
16987,7768,66
16988,7768,87
16989,7768,89
16990,7768,11
16991,7768,79
16992,7769,11
16993,7770,11
16994,7770,66
16995,7771,23
16996,7771,15
16997,7772,84
16998,7772,84
16999,7772,15
17000,7772,15
17001,7773,15
17002,7773,84
17003,7774,48
17004,7774,23
17005,7774,11
17006,7775,11
17007,7776,11
17008,7776,11
17009,7777,11
17010,7778,11
17011,7778,66
17012,7779,66
17013,7779,23
17014,7780,55
17015,7780,11
17016,7781,62
17017,7781,88
17018,7781,11
17019,7782,11
17020,7783,23
17021,7783,23
17022,7783,15
17023,7784,84
17024,7784,84
17025,7784,11
17026,7784,23
17027,7784,66
17028,7785,11
17029,7786,66
17030,7787,11
17031,7788,6
17032,7789,23
17033,7789,23
17034,7789,66
17035,7790,11
17036,7791,62
17037,7791,23
17038,7791,23
17039,7792,23
17040,7792,23
17041,7792,18
17042,7792,73
17043,7793,11
17044,7794,79
17045,7795,89
17046,7795,23
17047,7795,74
17048,7795,74
17049,7795,11
17050,7796,79
17051,7796,79
17052,7796,57
17053,7796,37
17054,7797,11
17055,7798,23
17056,7798,84
17057,7798,79
17058,7799,18
17059,7800,23
17060,7801,15
17061,7801,50
17062,7802,11
17063,7803,23
17064,7803,23
17065,7803,23
17066,7803,84
17067,7803,15
17068,7803,76
17069,7803,74
17070,7803,74
17071,7804,6
17072,7805,84
17073,7805,51
17074,7805,76
17075,7805,15
17076,7806,11
17077,7806,66
17078,7807,23
17079,7807,87
17080,7807,15
17081,7807,89
17082,7808,23
17083,7808,50
17084,7809,23
17085,7809,88
17086,7810,11
17087,7811,66
17088,7811,23
17089,7812,23
17090,7813,23
17091,7813,88
17092,7813,11
17093,7814,6
17094,7815,23
17095,7815,62
17096,7815,88
17097,7816,23
17098,7816,84
17099,7816,15
17100,7816,11
17101,7817,11
17102,7817,48
17103,7818,23
17104,7818,6
17105,7819,87
17106,7819,15
17107,7820,23
17108,7821,23
17109,7822,15
17110,7822,51
17111,7823,11
17112,7824,23
17113,7824,87
17114,7825,84
17115,7825,74
17116,7826,74
17117,7826,84
17118,7827,23
17119,7827,18
17120,7828,74
17121,7828,26
17122,7829,62
17123,7829,73
17124,7829,23
17125,7829,51
17126,7830,84
17127,7830,11
17128,7830,73
17129,7830,74
17130,7831,11
17131,7831,66
17132,7831,89
17133,7832,11
17134,7832,75
17135,7833,18
17136,7833,23
17137,7834,79
17138,7835,23
17139,7835,74
17140,7836,26
17141,7836,79
17142,7837,22
17143,7838,23
17144,7839,79
17145,7839,74
17146,7839,23
17147,7839,55
17148,7840,23
17149,7840,23
17150,7840,48
17151,7840,23
17152,7840,66
17153,7840,15
17154,7841,23
17155,7842,66
17156,7843,11
17157,7843,23
17158,7843,66
17159,7843,18
17160,7844,23
17161,7845,84
17162,7845,15
17163,7846,89
17164,7846,80
17165,7846,15
17166,7846,23
17167,7847,89
17168,7847,80
17169,7847,15
17170,7848,11
17171,7848,84
17172,7848,76
17173,7849,25
17174,7849,84
17175,7850,84
17176,7850,15
17177,7851,25
17178,7852,11
17179,7852,15
17180,7852,23
17181,7852,11
17182,7853,23
17183,7853,23
17184,7853,84
17185,7853,15
17186,7853,76
17187,7853,26
17188,7854,23
17189,7854,62
17190,7855,23
17191,7856,23
17192,7857,11
17193,7858,23
17194,7858,11
17195,7858,66
17196,7859,23
17197,7859,11
17198,7859,80
17199,7860,11
17200,7860,88
17201,7861,11
17202,7862,6
17203,7863,23
17204,7863,66
17205,7864,48
17206,7864,84
17207,7864,15
17208,7865,23
17209,7865,11
17210,7866,11
17211,7866,11
17212,7866,66
17213,7867,23
17214,7868,66
17215,7868,66
17216,7869,11
17217,7869,23
17218,7869,23
17219,7869,11
17220,7869,88
17221,7870,23
17222,7871,11
17223,7872,23
17224,7873,11
17225,7873,26
17226,7874,55
17227,7874,11
17228,7875,84
17229,7876,23
17230,7876,15
17231,7876,49
17232,7876,89
17233,7877,23
17234,7877,23
17235,7877,51
17236,7877,66
17237,7877,26
17238,7878,23
17239,7878,87
17240,7878,11
17241,7879,15
17242,7879,26
17243,7879,26
17244,7879,23
17245,7879,23
17246,7879,51
17247,7880,92
17248,7880,66
17249,7880,23
17250,7880,23
17251,7881,23
17252,7881,66
17253,7882,23
17254,7882,11
17255,7883,11
17256,7883,23
17257,7884,11
17258,7885,23
17259,7885,23
17260,7885,55
17261,7886,23
17262,7887,23
17263,7887,84
17264,7887,87
17265,7888,11
17266,7888,11
17267,7889,14
17268,7890,23
17269,7891,84
17270,7891,74
17271,7891,74
17272,7891,62
17273,7892,23
17274,7892,87
17275,7893,11
17276,7893,76
17277,7894,79
17278,7894,73
17279,7894,11
17280,7895,74
17281,7895,25
17282,7896,88
17283,7896,23
17284,7896,11
17285,7897,15
17286,7897,74
17287,7897,74
17288,7897,23
17289,7898,89
17290,7898,79
17291,7899,93
17292,7899,26
17293,7899,87
17294,7899,11
17295,7900,26
17296,7901,79
17297,7902,23
17298,7902,80
17299,7903,23
17300,7903,76
17301,7904,11
17302,7904,23
17303,7904,74
17304,7905,73
17305,7905,80
17306,7905,25
17307,7906,23
17308,7906,84
17309,7906,11
17310,7906,87
17311,7906,18
17312,7907,84
17313,7907,11
17314,7907,15
17315,7908,89
17316,7908,57
17317,7908,11
17318,7908,76
17319,7908,80
17320,7909,23
17321,7910,89
17322,7910,15
17323,7911,23
17324,7912,23
17325,7912,11
17326,7913,26
17327,7913,87
17328,7914,84
17329,7915,55
17330,7915,55
17331,7915,23
17332,7916,23
17333,7916,88
17334,7917,6
17335,7917,37
17336,7918,55
17337,7919,15
17338,7919,11
17339,7920,11
17340,7921,23
17341,7921,84
17342,7922,86
17343,7922,23
17344,7922,55
17345,7923,62
17346,7923,30
17347,7923,84
17348,7924,23
17349,7924,23
17350,7924,76
17351,7924,11
17352,7925,75
17353,7925,84
17354,7925,23
17355,7926,75
17356,7926,11
17357,7927,21
17358,7927,23
17359,7927,25
17360,7928,23
17361,7928,23
17362,7928,11
17363,7929,84
17364,7929,84
17365,7929,51
17366,7930,76
17367,7930,66
17368,7930,23
17369,7931,23
17370,7931,23
17371,7932,6
17372,7933,84
17373,7933,84
17374,7933,80
17375,7933,40
17376,7933,49
17377,7934,23
17378,7934,80
17379,7934,89
17380,7935,76
17381,7935,15
17382,7935,75
17383,7936,23
17384,7936,62
17385,7937,74
17386,7937,23
17387,7938,11
17388,7938,37
17389,7939,11
17390,7939,88
17391,7939,26
17392,7940,11
17393,7941,37
17394,7941,23
17395,7941,26
17396,7942,80
17397,7942,11
17398,7942,15
17399,7942,55
17400,7942,23
17401,7942,62
17402,7942,14
17403,7943,66
17404,7943,23
17405,7943,79
17406,7943,74
17407,7944,60
17408,7945,84
17409,7946,87
17410,7947,11
17411,7947,23
17412,7948,11
17413,7949,48
17414,7949,11
17415,7949,26
17416,7950,11
17417,7950,51
17418,7950,15
17419,7950,50
17420,7951,76
17421,7951,11
17422,7952,84
17423,7952,11
17424,7952,48
17425,7952,87
17426,7953,23
17427,7953,11
17428,7954,23
17429,7955,15
17430,7955,62
17431,7955,43
17432,7955,23
17433,7955,74
17434,7955,23
17435,7956,76
17436,7957,66
17437,7957,74
17438,7958,74
17439,7958,74
17440,7958,23
17441,7958,23
17442,7959,11
17443,7959,66
17444,7959,15
17445,7960,66
17446,7961,14
17447,7961,29
17448,7961,11
17449,7961,23
17450,7961,74
17451,7961,74
17452,7962,23
17453,7962,23
17454,7962,74
17455,7962,74
17456,7963,50
17457,7963,11
17458,7964,84
17459,7964,15
17460,7965,23
17461,7965,23
17462,7966,84
17463,7966,51
17464,7966,60
17465,7966,73
17466,7967,84
17467,7967,80
17468,7968,80
17469,7968,74
17470,7968,88
17471,7968,15
17472,7968,55
17473,7968,18
17474,7969,11
17475,7970,79
17476,7970,11
17477,7971,11
17478,7971,23
17479,7971,51
17480,7971,76
17481,7972,23
17482,7972,62
17483,7972,88
17484,7972,76
17485,7973,11
17486,7974,11
17487,7974,11
17488,7974,15
17489,7975,14
17490,7975,25
17491,7976,23
17492,7976,74
17493,7977,11
17494,7977,50
17495,7977,15
17496,7978,23
17497,7978,11
17498,7978,76
17499,7979,23
17500,7979,23
17501,7979,76
17502,7979,15
17503,7980,62
17504,7980,74
17505,7980,23
17506,7980,23
17507,7981,3
17508,7981,92
17509,7982,23
17510,7982,15
17511,7983,15
17512,7983,84
17513,7984,84
17514,7984,15
17515,7984,76
17516,7985,11
17517,7986,11
17518,7987,23
17519,7988,23
17520,7988,15
17521,7989,23
17522,7990,23
17523,7991,11
17524,7991,51
17525,7991,60
17526,7991,26
17527,7992,86
17528,7992,62
17529,7992,30
17530,7992,23
17531,7992,23
17532,7992,84
17533,7993,23
17534,7993,60
17535,7994,48
17536,7994,23
17537,7994,76
17538,7994,15
17539,7995,23
17540,7995,66
17541,7996,23
17542,7996,66
17543,7997,76
17544,7997,11
17545,7998,11
17546,7999,23
17547,7999,74
17548,7999,14
17549,8000,23
17550,8000,15
17551,8001,76
17552,8001,23
17553,8001,23
17554,8001,80
17555,8002,23
17556,8002,23
17557,8003,11
17558,8003,23
17559,8004,23
17560,8004,80
17561,8005,80
17562,8005,23
17563,8006,11
17564,8007,15
17565,8007,60
17566,8007,92
17567,8008,11
17568,8008,11
17569,8008,14
17570,8009,23
17571,8010,11
17572,8010,23
17573,8011,23
17574,8011,23
17575,8011,11
17576,8011,48
17577,8011,15
17578,8011,15
17579,8011,93
17580,8011,11
17581,8012,84
17582,8012,60
17583,8012,50
17584,8013,11
17585,8014,84
17586,8015,66
17587,8015,76
17588,8015,23
17589,8015,84
17590,8016,23
17591,8016,66
17592,8017,6
17593,8018,26
17594,8018,23
17595,8019,23
17596,8020,23
17597,8021,11
17598,8022,62
17599,8022,23
17600,8022,89
17601,8022,51
17602,8023,23
17603,8024,23
17604,8025,78
17605,8025,62
17606,8025,80
17607,8026,23
17608,8026,51
17609,8026,62
17610,8026,88
17611,8026,60
17612,8027,11
17613,8028,86
17614,8028,23
17615,8029,48
17616,8029,62
17617,8030,11
17618,8030,80
17619,8031,84
17620,8031,80
17621,8031,62
17622,8032,23
17623,8032,78
17624,8032,26
17625,8032,55
17626,8032,76
17627,8033,45
17628,8033,87
17629,8033,23
17630,8033,51
17631,8034,6
17632,8035,23
17633,8035,25
17634,8035,84
17635,8035,74
17636,8035,80
17637,8036,11
17638,8037,48
17639,8037,23
17640,8037,26
17641,8038,79
17642,8038,23
17643,8038,15
17644,8039,11
17645,8040,23
17646,8041,11
17647,8041,57
17648,8041,29
17649,8041,23
17650,8042,48
17651,8043,84
17652,8043,84
17653,8043,15
17654,8044,84
17655,8044,23
17656,8044,15
17657,8044,50
17658,8045,55
17659,8046,76
17660,8047,48
17661,8047,15
17662,8048,55
17663,8048,60
17664,8048,80
17665,8048,18
17666,8048,23
17667,8049,37
17668,8050,23
17669,8050,15
17670,8051,15
17671,8051,26
17672,8051,84
17673,8051,23
17674,8051,74
17675,8051,79
17676,8052,23
17677,8052,26
17678,8053,11
17679,8053,15
17680,8054,23
17681,8054,23
17682,8054,80
17683,8054,74
17684,8055,23
17685,8055,26
17686,8056,11
17687,8056,48
17688,8056,74
17689,8056,21
17690,8057,66
17691,8057,23
17692,8058,23
17693,8058,50
17694,8059,23
17695,8060,15
17696,8061,66
17697,8061,11
17698,8061,49
17699,8062,11
17700,8063,84
17701,8064,84
17702,8064,23
17703,8064,80
17704,8065,1
17705,8066,11
17706,8067,23
17707,8067,26
17708,8068,23
17709,8068,84
17710,8068,26
17711,8068,15
17712,8069,23
17713,8069,23
17714,8070,23
17715,8070,23
17716,8071,23
17717,8071,23
17718,8071,60
17719,8072,11
17720,8073,84
17721,8074,23
17722,8074,66
17723,8074,66
17724,8075,74
17725,8075,74
17726,8075,84
17727,8075,23
17728,8077,11
17729,8078,84
17730,8078,15
17731,8079,23
17732,8080,6
17733,8081,6
17734,8081,76
17735,8082,23
17736,8083,23
17737,8083,23
17738,8083,66
17739,8083,66
17740,8084,23
17741,8084,66
17742,8085,66
17743,8086,11
17744,8087,66
17745,8087,66
17746,8087,23
17747,8088,62
17748,8088,84
17749,8088,11
17750,8089,6
17751,8089,23
17752,8090,11
17753,8091,89
17754,8091,84
17755,8091,79
17756,8091,73
17757,8091,26
17758,8091,11
17759,8092,62
17760,8092,79
17761,8093,23
17762,8093,79
17763,8093,1
17764,8094,23
17765,8094,1
17766,8094,80
17767,8095,74
17768,8096,23
17769,8097,74
17770,8097,23
17771,8098,74
17772,8098,23
17773,8099,23
17774,8099,74
17775,8100,73
17776,8100,84
17777,8101,51
17778,8101,62
17779,8102,74
17780,8103,84
17781,8103,23
17782,8103,48
17783,8104,23
17784,8104,23
17785,8104,79
17786,8106,84
17787,8106,15
17788,8107,15
17789,8107,11
17790,8108,50
17791,8108,15
17792,8108,23
17793,8108,23
17794,8109,23
17795,8109,73
17796,8110,6
17797,8111,23
17798,8111,50
17799,8111,66
