,item_code,item,transaction,datetime,dayofweek,month,hour
19939,51,Juice,9084,2017-03-30 16:44:32,3,3,16
19940,84,Tea,9085,2017-03-30 16:47:47,3,3,16
19941,15,Cake,9085,2017-03-30 16:47:47,3,3,16
19942,51,Juice,9086,2017-03-30 16:50:15,3,3,16
19943,23,Coffee,9086,2017-03-30 16:50:15,3,3,16
19944,23,Coffee,9086,2017-03-30 16:50:15,3,3,16
19945,80,Spanish Brunch,9086,2017-03-30 16:50:15,3,3,16
19946,11,Bread,9086,2017-03-30 16:50:15,3,3,16
19947,60,Muffin,9088,2017-03-30 17:03:18,3,3,17
19948,23,Coffee,9089,2017-03-31 08:24:30,4,3,8
19949,74,Sandwich,9089,2017-03-31 08:24:30,4,3,8
19950,23,Coffee,9090,2017-03-31 08:37:47,4,3,8
19951,23,Coffee,9091,2017-03-31 08:48:12,4,3,8
19952,88,Toast,9091,2017-03-31 08:48:12,4,3,8
19953,23,Coffee,9092,2017-03-31 09:03:41,4,3,9
19954,87,Tiffin,9092,2017-03-31 09:03:41,4,3,9
19955,23,Coffee,9093,2017-03-31 09:05:18,4,3,9
19956,23,Coffee,9094,2017-03-31 09:17:42,4,3,9
19957,23,Coffee,9094,2017-03-31 09:17:42,4,3,9
19958,88,Toast,9094,2017-03-31 09:17:42,4,3,9
19959,23,Coffee,9095,2017-03-31 09:18:15,4,3,9
19960,55,Medialuna,9095,2017-03-31 09:18:15,4,3,9
19961,55,Medialuna,9096,2017-03-31 09:19:34,4,3,9
19962,11,Bread,9096,2017-03-31 09:19:34,4,3,9
19963,84,Tea,9096,2017-03-31 09:19:34,4,3,9
19964,26,Cookies,9097,2017-03-31 09:45:20,4,3,9
19965,11,Bread,9097,2017-03-31 09:45:20,4,3,9
19966,84,Tea,9098,2017-03-31 09:54:52,4,3,9
19967,48,Hot chocolate,9099,2017-03-31 10:05:25,4,3,10
19968,84,Tea,9099,2017-03-31 10:05:25,4,3,10
19969,66,Pastry,9099,2017-03-31 10:05:25,4,3,10
19970,87,Tiffin,9099,2017-03-31 10:05:25,4,3,10
19971,23,Coffee,9100,2017-03-31 10:10:19,4,3,10
19972,11,Bread,9101,2017-03-31 10:28:20,4,3,10
19973,15,Cake,9102,2017-03-31 10:38:51,4,3,10
19974,11,Bread,9103,2017-03-31 10:40:20,4,3,10
19975,11,Bread,9103,2017-03-31 10:40:20,4,3,10
19976,23,Coffee,9104,2017-03-31 10:48:49,4,3,10
19977,55,Medialuna,9104,2017-03-31 10:48:49,4,3,10
19978,37,Farm House,9105,2017-03-31 10:50:05,4,3,10
19979,50,Jammie Dodgers,9106,2017-03-31 10:52:22,4,3,10
19980,60,Muffin,9106,2017-03-31 10:52:22,4,3,10
19981,23,Coffee,9106,2017-03-31 10:52:22,4,3,10
19982,23,Coffee,9106,2017-03-31 10:52:22,4,3,10
19983,51,Juice,9106,2017-03-31 10:52:22,4,3,10
19984,2,Alfajores,9107,2017-03-31 10:56:02,4,3,10
19985,51,Juice,9107,2017-03-31 10:56:02,4,3,10
19986,23,Coffee,9107,2017-03-31 10:56:02,4,3,10
19987,23,Coffee,9107,2017-03-31 10:56:02,4,3,10
19988,55,Medialuna,9107,2017-03-31 10:56:02,4,3,10
19989,26,Cookies,9107,2017-03-31 10:56:02,4,3,10
19990,23,Coffee,9108,2017-03-31 11:16:09,4,3,11
19991,55,Medialuna,9109,2017-03-31 11:17:32,4,3,11
19992,11,Bread,9109,2017-03-31 11:17:32,4,3,11
19993,80,Spanish Brunch,9110,2017-03-31 11:21:32,4,3,11
19994,23,Coffee,9111,2017-03-31 11:23:20,4,3,11
19995,11,Bread,9111,2017-03-31 11:23:20,4,3,11
19996,11,Bread,9112,2017-03-31 11:29:08,4,3,11
19997,23,Coffee,9112,2017-03-31 11:29:08,4,3,11
19998,23,Coffee,9113,2017-03-31 11:29:57,4,3,11
19999,2,Alfajores,9113,2017-03-31 11:29:57,4,3,11
20000,11,Bread,9114,2017-03-31 11:34:26,4,3,11
20001,25,Coke,9114,2017-03-31 11:34:26,4,3,11
20002,11,Bread,9114,2017-03-31 11:34:26,4,3,11
20003,26,Cookies,9114,2017-03-31 11:34:26,4,3,11
20004,26,Cookies,9115,2017-03-31 11:41:58,4,3,11
20005,11,Bread,9115,2017-03-31 11:41:58,4,3,11
20006,11,Bread,9116,2017-03-31 11:45:31,4,3,11
20007,26,Cookies,9116,2017-03-31 11:45:31,4,3,11
20008,11,Bread,9117,2017-03-31 11:58:29,4,3,11
20009,62,NONE,9118,2017-03-31 12:07:58,4,3,12
20010,23,Coffee,9119,2017-03-31 12:12:43,4,3,12
20011,62,NONE,9119,2017-03-31 12:12:43,4,3,12
20012,88,Toast,9120,2017-03-31 12:13:24,4,3,12
20013,23,Coffee,9120,2017-03-31 12:13:24,4,3,12
20014,23,Coffee,9121,2017-03-31 12:14:14,4,3,12
20015,23,Coffee,9121,2017-03-31 12:14:14,4,3,12
20016,66,Pastry,9121,2017-03-31 12:14:14,4,3,12
20017,23,Coffee,9122,2017-03-31 12:15:06,4,3,12
20018,51,Juice,9123,2017-03-31 12:22:50,4,3,12
20019,60,Muffin,9123,2017-03-31 12:22:50,4,3,12
20020,37,Farm House,9124,2017-03-31 12:40:03,4,3,12
20021,23,Coffee,9125,2017-03-31 13:05:37,4,3,13
20022,23,Coffee,9126,2017-03-31 13:17:42,4,3,13
20023,55,Medialuna,9126,2017-03-31 13:17:42,4,3,13
20024,62,NONE,9127,2017-03-31 13:21:03,4,3,13
20025,11,Bread,9128,2017-03-31 13:22:26,4,3,13
20026,14,Brownie,9128,2017-03-31 13:22:26,4,3,13
20027,73,Salad,9129,2017-03-31 13:25:17,4,3,13
20028,35,Extra Salami or Feta,9129,2017-03-31 13:25:17,4,3,13
20029,11,Bread,9129,2017-03-31 13:25:17,4,3,13
20030,6,Baguette,9129,2017-03-31 13:25:17,4,3,13
20031,84,Tea,9129,2017-03-31 13:25:17,4,3,13
20032,11,Bread,9129,2017-03-31 13:25:17,4,3,13
20033,11,Bread,9130,2017-03-31 13:27:04,4,3,13
20034,11,Bread,9131,2017-03-31 13:29:03,4,3,13
20035,48,Hot chocolate,9131,2017-03-31 13:29:03,4,3,13
20036,23,Coffee,9131,2017-03-31 13:29:03,4,3,13
20037,74,Sandwich,9131,2017-03-31 13:29:03,4,3,13
20038,26,Cookies,9131,2017-03-31 13:29:03,4,3,13
20039,18,Chicken Stew,9132,2017-03-31 13:40:19,4,3,13
20040,11,Bread,9133,2017-03-31 13:41:06,4,3,13
20041,74,Sandwich,9133,2017-03-31 13:41:06,4,3,13
20042,74,Sandwich,9134,2017-03-31 13:42:27,4,3,13
20043,23,Coffee,9134,2017-03-31 13:42:27,4,3,13
20044,11,Bread,9134,2017-03-31 13:42:27,4,3,13
20045,74,Sandwich,9135,2017-03-31 13:47:22,4,3,13
20046,23,Coffee,9135,2017-03-31 13:47:22,4,3,13
20047,23,Coffee,9135,2017-03-31 13:47:22,4,3,13
20048,87,Tiffin,9136,2017-03-31 13:57:04,4,3,13
20049,6,Baguette,9137,2017-03-31 14:03:47,4,3,14
20050,80,Spanish Brunch,9138,2017-03-31 14:07:24,4,3,14
20051,73,Salad,9138,2017-03-31 14:07:24,4,3,14
20052,35,Extra Salami or Feta,9138,2017-03-31 14:07:24,4,3,14
20053,23,Coffee,9138,2017-03-31 14:07:24,4,3,14
20054,23,Coffee,9138,2017-03-31 14:07:24,4,3,14
20055,11,Bread,9139,2017-03-31 14:15:35,4,3,14
20056,87,Tiffin,9139,2017-03-31 14:15:35,4,3,14
20057,18,Chicken Stew,9140,2017-03-31 14:18:04,4,3,14
20058,79,Soup,9140,2017-03-31 14:18:04,4,3,14
20059,11,Bread,9140,2017-03-31 14:18:04,4,3,14
20060,14,Brownie,9141,2017-03-31 14:18:38,4,3,14
20061,23,Coffee,9141,2017-03-31 14:18:38,4,3,14
20062,25,Coke,9142,2017-03-31 14:36:20,4,3,14
20063,57,Mineral water,9142,2017-03-31 14:36:20,4,3,14
20064,23,Coffee,9142,2017-03-31 14:36:20,4,3,14
20065,79,Soup,9142,2017-03-31 14:36:20,4,3,14
20066,74,Sandwich,9142,2017-03-31 14:36:20,4,3,14
20067,23,Coffee,9143,2017-03-31 15:10:07,4,3,15
20068,76,Scone,9143,2017-03-31 15:10:07,4,3,15
20069,23,Coffee,9144,2017-03-31 15:15:57,4,3,15
20070,76,Scone,9144,2017-03-31 15:15:57,4,3,15
20071,48,Hot chocolate,9145,2017-03-31 15:18:08,4,3,15
20072,48,Hot chocolate,9145,2017-03-31 15:18:08,4,3,15
20073,11,Bread,9145,2017-03-31 15:18:08,4,3,15
20074,76,Scone,9145,2017-03-31 15:18:08,4,3,15
20075,11,Bread,9146,2017-03-31 15:19:18,4,3,15
20076,26,Cookies,9146,2017-03-31 15:19:18,4,3,15
20077,76,Scone,9147,2017-03-31 15:25:29,4,3,15
20078,11,Bread,9147,2017-03-31 15:25:29,4,3,15
20079,84,Tea,9148,2017-03-31 15:35:02,4,3,15
20080,14,Brownie,9148,2017-03-31 15:35:02,4,3,15
20081,84,Tea,9149,2017-03-31 15:45:26,4,3,15
20082,11,Bread,9149,2017-03-31 15:45:26,4,3,15
20083,15,Cake,9149,2017-03-31 15:45:26,4,3,15
20084,84,Tea,9150,2017-03-31 15:46:43,4,3,15
20085,66,Pastry,9150,2017-03-31 15:46:43,4,3,15
20086,48,Hot chocolate,9151,2017-03-31 16:06:32,4,3,16
20087,15,Cake,9151,2017-03-31 16:06:32,4,3,16
20088,23,Coffee,9152,2017-03-31 16:13:36,4,3,16
20089,87,Tiffin,9152,2017-03-31 16:13:36,4,3,16
20090,23,Coffee,9153,2017-03-31 16:32:57,4,3,16
20091,11,Bread,9154,2017-03-31 16:34:58,4,3,16
20092,26,Cookies,9154,2017-03-31 16:34:58,4,3,16
20093,23,Coffee,9155,2017-03-31 16:36:55,4,3,16
20094,23,Coffee,9156,2017-03-31 16:45:13,4,3,16
20095,14,Brownie,9156,2017-03-31 16:45:13,4,3,16
20096,76,Scone,9157,2017-03-31 16:53:39,4,3,16
20097,25,Coke,9157,2017-03-31 16:53:39,4,3,16
20098,23,Coffee,9157,2017-03-31 16:53:39,4,3,16
20099,79,Soup,9157,2017-03-31 16:53:39,4,3,16
20100,23,Coffee,9158,2017-03-31 17:23:57,4,3,17
20101,51,Juice,9158,2017-03-31 17:23:57,4,3,17
20102,23,Coffee,9159,2017-04-01 08:11:00,5,4,8
20103,23,Coffee,9160,2017-04-01 08:47:55,5,4,8
20104,62,NONE,9160,2017-04-01 08:47:55,5,4,8
20105,11,Bread,9161,2017-04-01 08:51:05,5,4,8
20106,74,Sandwich,9162,2017-04-01 09:07:50,5,4,9
20107,11,Bread,9162,2017-04-01 09:07:50,5,4,9
20108,15,Cake,9162,2017-04-01 09:07:50,5,4,9
20109,15,Cake,9162,2017-04-01 09:07:50,5,4,9
20110,37,Farm House,9163,2017-04-01 09:21:57,5,4,9
20111,11,Bread,9163,2017-04-01 09:21:57,5,4,9
20112,15,Cake,9163,2017-04-01 09:21:57,5,4,9
20113,11,Bread,9164,2017-04-01 09:24:02,5,4,9
20114,11,Bread,9165,2017-04-01 09:25:08,5,4,9
20115,26,Cookies,9165,2017-04-01 09:25:08,5,4,9
20116,76,Scone,9166,2017-04-01 09:33:35,5,4,9
20117,88,Toast,9166,2017-04-01 09:33:35,5,4,9
20118,23,Coffee,9166,2017-04-01 09:33:35,5,4,9
20119,25,Coke,9166,2017-04-01 09:33:35,5,4,9
20120,23,Coffee,9167,2017-04-01 09:35:19,5,4,9
20121,11,Bread,9167,2017-04-01 09:35:19,5,4,9
20122,26,Cookies,9167,2017-04-01 09:35:19,5,4,9
20123,14,Brownie,9167,2017-04-01 09:35:19,5,4,9
20124,51,Juice,9168,2017-04-01 09:35:51,5,4,9
20125,37,Farm House,9169,2017-04-01 09:38:52,5,4,9
20126,76,Scone,9170,2017-04-01 09:55:11,5,4,9
20127,11,Bread,9170,2017-04-01 09:55:11,5,4,9
20128,11,Bread,9171,2017-04-01 09:55:25,5,4,9
20129,62,NONE,9172,2017-04-01 10:04:32,5,4,10
20130,66,Pastry,9172,2017-04-01 10:04:32,5,4,10
20131,23,Coffee,9173,2017-04-01 10:22:55,5,4,10
20132,23,Coffee,9173,2017-04-01 10:22:55,5,4,10
20133,11,Bread,9174,2017-04-01 10:28:45,5,4,10
20134,2,Alfajores,9174,2017-04-01 10:28:45,5,4,10
20135,87,Tiffin,9174,2017-04-01 10:28:45,5,4,10
20136,11,Bread,9175,2017-04-01 10:29:45,5,4,10
20137,23,Coffee,9176,2017-04-01 10:30:48,5,4,10
20138,76,Scone,9176,2017-04-01 10:30:48,5,4,10
20139,24,Coffee granules ,9177,2017-04-01 10:31:56,5,4,10
20140,11,Bread,9178,2017-04-01 10:40:35,5,4,10
20141,74,Sandwich,9178,2017-04-01 10:40:35,5,4,10
20142,14,Brownie,9178,2017-04-01 10:40:35,5,4,10
20143,26,Cookies,9178,2017-04-01 10:40:35,5,4,10
20144,11,Bread,9178,2017-04-01 10:40:35,5,4,10
20145,23,Coffee,9179,2017-04-01 10:49:19,5,4,10
20146,26,Cookies,9179,2017-04-01 10:49:19,5,4,10
20147,66,Pastry,9180,2017-04-01 10:49:52,5,4,10
20148,23,Coffee,9180,2017-04-01 10:49:52,5,4,10
20149,23,Coffee,9181,2017-04-01 10:50:30,5,4,10
20150,11,Bread,9182,2017-04-01 10:55:12,5,4,10
20151,26,Cookies,9182,2017-04-01 10:55:12,5,4,10
20152,15,Cake,9182,2017-04-01 10:55:12,5,4,10
20153,11,Bread,9183,2017-04-01 10:58:01,5,4,10
20154,23,Coffee,9183,2017-04-01 10:58:01,5,4,10
20155,89,Truffles,9183,2017-04-01 10:58:01,5,4,10
20156,23,Coffee,9184,2017-04-01 11:14:37,5,4,11
20157,23,Coffee,9184,2017-04-01 11:14:37,5,4,11
20158,23,Coffee,9185,2017-04-01 11:16:41,5,4,11
20159,51,Juice,9185,2017-04-01 11:16:41,5,4,11
20160,88,Toast,9185,2017-04-01 11:16:41,5,4,11
20161,11,Bread,9186,2017-04-01 11:22:25,5,4,11
20162,11,Bread,9186,2017-04-01 11:22:25,5,4,11
20163,6,Baguette,9187,2017-04-01 11:27:02,5,4,11
20164,23,Coffee,9187,2017-04-01 11:27:02,5,4,11
20165,89,Truffles,9187,2017-04-01 11:27:02,5,4,11
20166,55,Medialuna,9187,2017-04-01 11:27:02,5,4,11
20167,2,Alfajores,9187,2017-04-01 11:27:02,5,4,11
20168,51,Juice,9187,2017-04-01 11:27:02,5,4,11
20169,23,Coffee,9188,2017-04-01 11:27:37,5,4,11
20170,26,Cookies,9188,2017-04-01 11:27:37,5,4,11
20171,23,Coffee,9189,2017-04-01 11:29:27,5,4,11
20172,86,The Nomad,9189,2017-04-01 11:29:27,5,4,11
20173,11,Bread,9190,2017-04-01 11:29:42,5,4,11
20174,6,Baguette,9190,2017-04-01 11:29:42,5,4,11
20175,11,Bread,9191,2017-04-01 11:32:02,5,4,11
20176,43,Granola,9192,2017-04-01 11:40:00,5,4,11
20177,23,Coffee,9192,2017-04-01 11:40:00,5,4,11
20178,11,Bread,9193,2017-04-01 12:01:57,5,4,12
20179,84,Tea,9193,2017-04-01 12:01:57,5,4,12
20180,66,Pastry,9193,2017-04-01 12:01:57,5,4,12
20181,23,Coffee,9194,2017-04-01 12:03:34,5,4,12
20182,23,Coffee,9194,2017-04-01 12:03:34,5,4,12
20183,28,Crisps,9195,2017-04-01 12:06:02,5,4,12
20184,11,Bread,9196,2017-04-01 12:08:57,5,4,12
20185,11,Bread,9197,2017-04-01 12:13:35,5,4,12
20186,78,Smoothies,9197,2017-04-01 12:13:35,5,4,12
20187,62,NONE,9197,2017-04-01 12:13:35,5,4,12
20188,80,Spanish Brunch,9197,2017-04-01 12:13:35,5,4,12
20189,23,Coffee,9197,2017-04-01 12:13:35,5,4,12
20190,62,NONE,9198,2017-04-01 12:14:46,5,4,12
20191,23,Coffee,9198,2017-04-01 12:14:46,5,4,12
20192,51,Juice,9199,2017-04-01 12:16:14,5,4,12
20193,84,Tea,9200,2017-04-01 12:27:46,5,4,12
20194,23,Coffee,9200,2017-04-01 12:27:46,5,4,12
20195,23,Coffee,9201,2017-04-01 12:41:46,5,4,12
20196,84,Tea,9201,2017-04-01 12:41:46,5,4,12
20197,15,Cake,9201,2017-04-01 12:41:46,5,4,12
20198,66,Pastry,9201,2017-04-01 12:41:46,5,4,12
20199,23,Coffee,9202,2017-04-01 12:47:31,5,4,12
20200,87,Tiffin,9202,2017-04-01 12:47:31,5,4,12
20201,15,Cake,9203,2017-04-01 12:53:17,5,4,12
20202,23,Coffee,9204,2017-04-01 12:56:36,5,4,12
20203,80,Spanish Brunch,9204,2017-04-01 12:56:36,5,4,12
20204,86,The Nomad,9204,2017-04-01 12:56:36,5,4,12
20205,15,Cake,9204,2017-04-01 12:56:36,5,4,12
20206,87,Tiffin,9204,2017-04-01 12:56:36,5,4,12
20207,11,Bread,9205,2017-04-01 13:03:07,5,4,13
20208,11,Bread,9205,2017-04-01 13:03:07,5,4,13
20209,14,Brownie,9205,2017-04-01 13:03:07,5,4,13
20210,11,Bread,9206,2017-04-01 13:06:44,5,4,13
20211,51,Juice,9206,2017-04-01 13:06:44,5,4,13
20212,23,Coffee,9206,2017-04-01 13:06:44,5,4,13
20213,86,The Nomad,9206,2017-04-01 13:06:44,5,4,13
20214,74,Sandwich,9206,2017-04-01 13:06:44,5,4,13
20215,11,Bread,9207,2017-04-01 13:08:42,5,4,13
20216,2,Alfajores,9207,2017-04-01 13:08:42,5,4,13
20217,2,Alfajores,9207,2017-04-01 13:08:42,5,4,13
20218,11,Bread,9208,2017-04-01 13:17:00,5,4,13
20219,78,Smoothies,9208,2017-04-01 13:17:00,5,4,13
20220,23,Coffee,9208,2017-04-01 13:17:00,5,4,13
20221,60,Muffin,9208,2017-04-01 13:17:00,5,4,13
20222,74,Sandwich,9208,2017-04-01 13:17:00,5,4,13
20223,11,Bread,9209,2017-04-01 13:22:45,5,4,13
20224,23,Coffee,9210,2017-04-01 13:33:58,5,4,13
20225,51,Juice,9210,2017-04-01 13:33:58,5,4,13
20226,89,Truffles,9210,2017-04-01 13:33:58,5,4,13
20227,74,Sandwich,9210,2017-04-01 13:33:58,5,4,13
20228,74,Sandwich,9210,2017-04-01 13:33:58,5,4,13
20229,66,Pastry,9210,2017-04-01 13:33:58,5,4,13
20230,25,Coke,9210,2017-04-01 13:33:58,5,4,13
20231,84,Tea,9211,2017-04-01 13:36:26,5,4,13
20232,62,NONE,9211,2017-04-01 13:36:26,5,4,13
20233,79,Soup,9211,2017-04-01 13:36:26,5,4,13
20234,18,Chicken Stew,9211,2017-04-01 13:36:26,5,4,13
20235,25,Coke,9212,2017-04-01 14:07:44,5,4,14
20236,79,Soup,9212,2017-04-01 14:07:44,5,4,14
20237,74,Sandwich,9213,2017-04-01 14:12:29,5,4,14
20238,89,Truffles,9213,2017-04-01 14:12:29,5,4,14
20239,23,Coffee,9213,2017-04-01 14:12:29,5,4,14
20240,66,Pastry,9213,2017-04-01 14:12:29,5,4,14
20241,26,Cookies,9214,2017-04-01 14:15:57,5,4,14
20242,15,Cake,9214,2017-04-01 14:15:57,5,4,14
20243,14,Brownie,9214,2017-04-01 14:15:57,5,4,14
20244,23,Coffee,9214,2017-04-01 14:15:57,5,4,14
20245,11,Bread,9215,2017-04-01 14:18:47,5,4,14
20246,23,Coffee,9216,2017-04-01 14:28:00,5,4,14
20247,11,Bread,9216,2017-04-01 14:28:00,5,4,14
20248,79,Soup,9216,2017-04-01 14:28:00,5,4,14
20249,76,Scone,9217,2017-04-01 14:45:27,5,4,14
20250,11,Bread,9218,2017-04-01 14:47:50,5,4,14
20251,15,Cake,9218,2017-04-01 14:47:50,5,4,14
20252,55,Medialuna,9219,2017-04-01 14:51:20,5,4,14
20253,11,Bread,9219,2017-04-01 14:51:20,5,4,14
20254,60,Muffin,9219,2017-04-01 14:51:20,5,4,14
20255,23,Coffee,9219,2017-04-01 14:51:20,5,4,14
20256,74,Sandwich,9219,2017-04-01 14:51:20,5,4,14
20257,47,Honey,9220,2017-04-01 15:34:46,5,4,15
20258,75,Scandinavian,9220,2017-04-01 15:34:46,5,4,15
20259,23,Coffee,9221,2017-04-01 15:35:08,5,4,15
20260,2,Alfajores,9222,2017-04-01 15:44:07,5,4,15
20261,14,Brownie,9222,2017-04-01 15:44:07,5,4,15
20262,15,Cake,9222,2017-04-01 15:44:07,5,4,15
20263,11,Bread,9223,2017-04-01 15:48:13,5,4,15
20264,23,Coffee,9224,2017-04-01 15:49:12,5,4,15
20265,57,Mineral water,9225,2017-04-01 15:54:46,5,4,15
20266,89,Truffles,9226,2017-04-01 15:58:51,5,4,15
20267,80,Spanish Brunch,9226,2017-04-01 15:58:51,5,4,15
20268,79,Soup,9227,2017-04-01 16:08:10,5,4,16
20269,11,Bread,9227,2017-04-01 16:08:10,5,4,16
20270,23,Coffee,9227,2017-04-01 16:08:10,5,4,16
20271,74,Sandwich,9228,2017-04-01 16:18:11,5,4,16
20272,11,Bread,9229,2017-04-01 16:46:41,5,4,16
20273,23,Coffee,9230,2017-04-01 17:30:11,5,4,17
20274,23,Coffee,9230,2017-04-01 17:30:11,5,4,17
20275,18,Chicken Stew,9230,2017-04-01 17:30:11,5,4,17
20276,35,Extra Salami or Feta,9230,2017-04-01 17:30:11,5,4,17
20277,84,Tea,9231,2017-04-01 17:39:33,5,4,17
20278,11,Bread,9231,2017-04-01 17:39:33,5,4,17
20279,23,Coffee,9231,2017-04-01 17:39:33,5,4,17
20280,76,Scone,9231,2017-04-01 17:39:33,5,4,17
20281,55,Medialuna,9231,2017-04-01 17:39:33,5,4,17
20282,11,Bread,9231,2017-04-01 17:39:33,5,4,17
20283,84,Tea,9232,2017-04-02 09:49:32,6,4,9
20284,43,Granola,9232,2017-04-02 09:49:32,6,4,9
20285,62,NONE,9232,2017-04-02 09:49:32,6,4,9
20286,11,Bread,9233,2017-04-02 09:50:15,6,4,9
20287,48,Hot chocolate,9234,2017-04-02 09:51:23,6,4,9
20288,11,Bread,9234,2017-04-02 09:51:23,6,4,9
20289,62,NONE,9234,2017-04-02 09:51:23,6,4,9
20290,87,Tiffin,9234,2017-04-02 09:51:23,6,4,9
20291,11,Bread,9235,2017-04-02 09:51:48,6,4,9
20292,23,Coffee,9236,2017-04-02 09:53:06,6,4,9
20293,23,Coffee,9237,2017-04-02 09:54:40,6,4,9
20294,23,Coffee,9238,2017-04-02 09:54:56,6,4,9
20295,23,Coffee,9239,2017-04-02 10:14:47,6,4,10
20296,23,Coffee,9239,2017-04-02 10:14:47,6,4,10
20297,15,Cake,9239,2017-04-02 10:14:47,6,4,10
20298,26,Cookies,9239,2017-04-02 10:14:47,6,4,10
20299,48,Hot chocolate,9240,2017-04-02 10:16:19,6,4,10
20300,23,Coffee,9240,2017-04-02 10:16:19,6,4,10
20301,15,Cake,9240,2017-04-02 10:16:19,6,4,10
20302,23,Coffee,9241,2017-04-02 10:24:09,6,4,10
20303,66,Pastry,9241,2017-04-02 10:24:09,6,4,10
20304,60,Muffin,9242,2017-04-02 10:29:19,6,4,10
20305,23,Coffee,9242,2017-04-02 10:29:19,6,4,10
20306,23,Coffee,9242,2017-04-02 10:29:19,6,4,10
20307,11,Bread,9243,2017-04-02 10:37:18,6,4,10
20308,23,Coffee,9243,2017-04-02 10:37:18,6,4,10
20309,23,Coffee,9243,2017-04-02 10:37:18,6,4,10
20310,23,Coffee,9244,2017-04-02 10:49:32,6,4,10
20311,23,Coffee,9244,2017-04-02 10:49:32,6,4,10
20312,23,Coffee,9244,2017-04-02 10:49:32,6,4,10
20313,23,Coffee,9245,2017-04-02 10:50:11,6,4,10
20314,23,Coffee,9245,2017-04-02 10:50:11,6,4,10
20315,55,Medialuna,9245,2017-04-02 10:50:11,6,4,10
20316,62,NONE,9245,2017-04-02 10:50:11,6,4,10
20317,11,Bread,9246,2017-04-02 10:50:59,6,4,10
20318,84,Tea,9247,2017-04-02 10:53:22,6,4,10
20319,23,Coffee,9247,2017-04-02 10:53:22,6,4,10
20320,26,Cookies,9247,2017-04-02 10:53:22,6,4,10
20321,23,Coffee,9248,2017-04-02 11:03:28,6,4,11
20322,11,Bread,9248,2017-04-02 11:03:28,6,4,11
20323,11,Bread,9249,2017-04-02 11:07:04,6,4,11
20324,23,Coffee,9250,2017-04-02 11:14:08,6,4,11
20325,15,Cake,9251,2017-04-02 11:27:03,6,4,11
20326,14,Brownie,9251,2017-04-02 11:27:03,6,4,11
20327,11,Bread,9252,2017-04-02 11:30:27,6,4,11
20328,37,Farm House,9252,2017-04-02 11:30:27,6,4,11
20329,66,Pastry,9253,2017-04-02 11:48:02,6,4,11
20330,15,Cake,9253,2017-04-02 11:48:02,6,4,11
20331,23,Coffee,9254,2017-04-02 12:00:43,6,4,12
20332,62,NONE,9254,2017-04-02 12:00:43,6,4,12
20333,74,Sandwich,9254,2017-04-02 12:00:43,6,4,12
20334,11,Bread,9254,2017-04-02 12:00:43,6,4,12
20335,75,Scandinavian,9254,2017-04-02 12:00:43,6,4,12
20336,40,Fudge,9254,2017-04-02 12:00:43,6,4,12
20337,11,Bread,9255,2017-04-02 12:02:22,6,4,12
20338,23,Coffee,9256,2017-04-02 12:10:01,6,4,12
20339,50,Jammie Dodgers,9256,2017-04-02 12:10:01,6,4,12
20340,87,Tiffin,9256,2017-04-02 12:10:01,6,4,12
20341,51,Juice,9256,2017-04-02 12:10:01,6,4,12
20342,11,Bread,9257,2017-04-02 12:55:39,6,4,12
20343,23,Coffee,9258,2017-04-02 13:00:31,6,4,13
20344,74,Sandwich,9258,2017-04-02 13:00:31,6,4,13
20345,80,Spanish Brunch,9259,2017-04-02 13:02:44,6,4,13
20346,89,Truffles,9260,2017-04-02 13:06:37,6,4,13
20347,28,Crisps,9260,2017-04-02 13:06:37,6,4,13
20348,74,Sandwich,9260,2017-04-02 13:06:37,6,4,13
20349,11,Bread,9261,2017-04-02 13:19:35,6,4,13
20350,60,Muffin,9261,2017-04-02 13:19:35,6,4,13
20351,25,Coke,9261,2017-04-02 13:19:35,6,4,13
20352,62,NONE,9261,2017-04-02 13:19:35,6,4,13
20353,74,Sandwich,9261,2017-04-02 13:19:35,6,4,13
20354,84,Tea,9261,2017-04-02 13:19:35,6,4,13
20355,37,Farm House,9261,2017-04-02 13:19:35,6,4,13
20356,23,Coffee,9262,2017-04-02 13:27:50,6,4,13
20357,66,Pastry,9262,2017-04-02 13:27:50,6,4,13
20358,11,Bread,9262,2017-04-02 13:27:50,6,4,13
20359,76,Scone,9263,2017-04-02 13:49:13,6,4,13
20360,66,Pastry,9263,2017-04-02 13:49:13,6,4,13
20361,15,Cake,9263,2017-04-02 13:49:13,6,4,13
20362,2,Alfajores,9263,2017-04-02 13:49:13,6,4,13
20363,23,Coffee,9264,2017-04-02 13:51:55,6,4,13
20364,15,Cake,9264,2017-04-02 13:51:55,6,4,13
20365,3,Argentina Night,9265,2017-04-02 13:52:54,6,4,13
20366,79,Soup,9266,2017-04-02 13:54:41,6,4,13
20367,15,Cake,9267,2017-04-02 14:34:38,6,4,14
20368,15,Cake,9267,2017-04-02 14:34:38,6,4,14
20369,78,Smoothies,9267,2017-04-02 14:34:38,6,4,14
20370,15,Cake,9268,2017-04-02 14:35:24,6,4,14
20371,66,Pastry,9269,2017-04-02 14:48:28,6,4,14
20372,11,Bread,9269,2017-04-02 14:48:28,6,4,14
20373,89,Truffles,9269,2017-04-02 14:48:28,6,4,14
20374,23,Coffee,9270,2017-04-02 15:01:07,6,4,15
20375,84,Tea,9270,2017-04-02 15:01:07,6,4,15
