,dayofweek,month,hour,item_code,counts
3300,3,12,19,50,1
3301,3,12,19,55,1
3302,3,12,19,84,1
3303,3,12,19,93,1
3304,3,12,20,93,1
3305,4,1,8,1,1
3306,4,1,8,11,5
3307,4,1,8,23,8
3308,4,1,8,26,1
3309,4,1,8,48,1
3310,4,1,8,66,1
3311,4,1,8,75,1
3312,4,1,8,84,2
3313,4,1,8,88,5
3314,4,1,9,11,7
3315,4,1,9,15,1
3316,4,1,9,23,20
3317,4,1,9,26,3
3318,4,1,9,37,3
3319,4,1,9,48,1
3320,4,1,9,51,1
3321,4,1,9,55,2
3322,4,1,9,60,1
3323,4,1,9,62,1
3324,4,1,9,66,4
3325,4,1,9,75,2
3326,4,1,9,84,2
3327,4,1,9,88,6
3328,4,1,10,11,9
3329,4,1,10,15,1
3330,4,1,10,23,16
3331,4,1,10,26,5
3332,4,1,10,37,1
3333,4,1,10,43,1
3334,4,1,10,55,2
3335,4,1,10,60,1
3336,4,1,10,62,3
3337,4,1,10,66,1
3338,4,1,10,74,1
3339,4,1,10,75,1
3340,4,1,10,76,1
3341,4,1,10,80,1
3342,4,1,10,84,3
3343,4,1,10,86,1
3344,4,1,10,88,2
3345,4,1,11,2,1
3346,4,1,11,11,9
3347,4,1,11,15,2
3348,4,1,11,23,22
3349,4,1,11,26,1
3350,4,1,11,37,1
3351,4,1,11,51,1
3352,4,1,11,55,5
3353,4,1,11,60,4
3354,4,1,11,66,5
3355,4,1,11,74,2
3356,4,1,11,75,2
3357,4,1,11,84,1
3358,4,1,11,88,1
3359,4,1,12,11,16
3360,4,1,12,15,5
3361,4,1,12,18,2
3362,4,1,12,23,29
3363,4,1,12,25,1
3364,4,1,12,37,2
3365,4,1,12,39,1
3366,4,1,12,48,2
3367,4,1,12,51,1
3368,4,1,12,55,4
3369,4,1,12,60,1
3370,4,1,12,62,3
3371,4,1,12,66,3
3372,4,1,12,73,1
3373,4,1,12,74,3
3374,4,1,12,75,1
3375,4,1,12,76,4
3376,4,1,12,79,5
3377,4,1,12,84,6
3378,4,1,12,88,2
3379,4,1,12,89,3
3380,4,1,12,93,1
3381,4,1,13,6,1
3382,4,1,13,11,7
3383,4,1,13,14,1
3384,4,1,13,18,1
3385,4,1,13,23,15
3386,4,1,13,26,1
3387,4,1,13,35,1
3388,4,1,13,37,1
3389,4,1,13,51,1
3390,4,1,13,60,3
3391,4,1,13,62,6
3392,4,1,13,73,1
3393,4,1,13,74,8
3394,4,1,13,76,1
3395,4,1,13,78,1
3396,4,1,13,79,3
3397,4,1,13,80,1
3398,4,1,13,84,6
3399,4,1,13,89,2
3400,4,1,14,1,1
3401,4,1,14,2,3
3402,4,1,14,11,9
3403,4,1,14,15,3
3404,4,1,14,23,13
3405,4,1,14,26,2
3406,4,1,14,48,2
3407,4,1,14,50,1
3408,4,1,14,51,1
3409,4,1,14,55,1
3410,4,1,14,60,2
3411,4,1,14,62,4
3412,4,1,14,66,3
3413,4,1,14,73,1
3414,4,1,14,74,1
3415,4,1,14,76,2
3416,4,1,14,84,5
3417,4,1,14,87,1
3418,4,1,14,88,1
3419,4,1,15,11,8
3420,4,1,15,14,1
3421,4,1,15,15,2
3422,4,1,15,23,8
3423,4,1,15,26,1
3424,4,1,15,37,2
3425,4,1,15,48,1
3426,4,1,15,51,1
3427,4,1,15,60,1
3428,4,1,15,62,2
3429,4,1,15,66,2
3430,4,1,15,74,1
3431,4,1,15,76,6
3432,4,1,15,79,1
3433,4,1,15,84,5
3434,4,1,15,87,1
3435,4,1,15,88,1
3436,4,1,16,7,2
3437,4,1,16,11,4
3438,4,1,16,14,2
3439,4,1,16,15,6
3440,4,1,16,23,12
3441,4,1,16,26,4
3442,4,1,16,37,1
3443,4,1,16,39,1
3444,4,1,16,48,2
3445,4,1,16,51,1
3446,4,1,16,55,2
3447,4,1,16,66,1
3448,4,1,16,71,1
3449,4,1,16,74,1
3450,4,1,16,75,1
3451,4,1,16,76,2
3452,4,1,16,79,1
3453,4,1,16,84,8
3454,4,1,16,89,1
3455,4,1,16,93,2
3456,4,1,17,11,2
3457,4,1,17,23,1
3458,4,1,17,26,2
3459,4,1,17,48,1
3460,4,1,17,50,1
3461,4,1,17,84,2
3462,4,1,20,23,1
3463,4,2,8,1,1
3464,4,2,8,11,4
3465,4,2,8,14,1
3466,4,2,8,23,1
3467,4,2,8,88,1
3468,4,2,9,6,1
3469,4,2,9,11,16
3470,4,2,9,15,2
3471,4,2,9,23,16
3472,4,2,9,26,4
3473,4,2,9,48,1
3474,4,2,9,50,1
3475,4,2,9,51,2
3476,4,2,9,55,2
3477,4,2,9,66,5
3478,4,2,9,76,1
3479,4,2,9,80,2
3480,4,2,9,84,3
3481,4,2,9,88,4
3482,4,2,10,2,1
3483,4,2,10,6,2
3484,4,2,10,11,5
3485,4,2,10,14,1
3486,4,2,10,15,1
3487,4,2,10,23,20
3488,4,2,10,26,4
3489,4,2,10,37,3
3490,4,2,10,42,1
3491,4,2,10,48,2
3492,4,2,10,55,1
3493,4,2,10,62,2
3494,4,2,10,66,2
3495,4,2,10,74,1
3496,4,2,10,75,1
3497,4,2,10,84,5
3498,4,2,10,87,1
3499,4,2,10,88,2
3500,4,2,10,91,1
3501,4,2,11,2,4
3502,4,2,11,6,1
3503,4,2,11,11,21
3504,4,2,11,14,2
3505,4,2,11,15,3
3506,4,2,11,21,1
3507,4,2,11,23,17
3508,4,2,11,25,2
3509,4,2,11,26,3
3510,4,2,11,37,2
3511,4,2,11,48,2
3512,4,2,11,50,2
3513,4,2,11,51,5
3514,4,2,11,55,2
3515,4,2,11,60,2
3516,4,2,11,66,4
3517,4,2,11,74,8
3518,4,2,11,75,2
3519,4,2,11,76,3
3520,4,2,11,79,2
3521,4,2,11,84,7
3522,4,2,11,87,1
3523,4,2,11,88,4
3524,4,2,11,89,1
3525,4,2,12,11,13
3526,4,2,12,15,7
3527,4,2,12,18,2
3528,4,2,12,23,20
3529,4,2,12,25,1
3530,4,2,12,35,1
3531,4,2,12,51,1
3532,4,2,12,55,1
3533,4,2,12,60,1
3534,4,2,12,62,2
3535,4,2,12,66,1
3536,4,2,12,73,1
3537,4,2,12,74,9
3538,4,2,12,75,3
3539,4,2,12,76,2
3540,4,2,12,79,9
3541,4,2,12,84,5
3542,4,2,12,87,1
3543,4,2,12,88,3
3544,4,2,12,89,4
3545,4,2,13,1,1
3546,4,2,13,11,11
3547,4,2,13,14,3
3548,4,2,13,15,8
3549,4,2,13,18,3
3550,4,2,13,23,13
3551,4,2,13,30,1
3552,4,2,13,35,1
3553,4,2,13,49,1
3554,4,2,13,55,3
3555,4,2,13,60,2
3556,4,2,13,62,2
3557,4,2,13,66,1
3558,4,2,13,73,1
3559,4,2,13,74,6
3560,4,2,13,75,1
3561,4,2,13,76,4
3562,4,2,13,79,3
3563,4,2,13,80,1
3564,4,2,13,84,4
3565,4,2,13,87,1
3566,4,2,13,88,2
3567,4,2,13,89,1
3568,4,2,14,1,1
3569,4,2,14,2,2
3570,4,2,14,6,2
3571,4,2,14,11,13
3572,4,2,14,14,1
3573,4,2,14,15,2
3574,4,2,14,18,3
3575,4,2,14,23,22
3576,4,2,14,25,2
3577,4,2,14,26,3
3578,4,2,14,48,3
3579,4,2,14,51,1
3580,4,2,14,55,2
3581,4,2,14,57,2
3582,4,2,14,60,2
3583,4,2,14,62,1
3584,4,2,14,66,1
3585,4,2,14,74,9
3586,4,2,14,75,1
3587,4,2,14,76,3
3588,4,2,14,78,1
3589,4,2,14,79,4
3590,4,2,14,80,1
3591,4,2,14,84,10
3592,4,2,14,86,1
3593,4,2,14,87,4
3594,4,2,14,89,2
3595,4,2,15,2,2
3596,4,2,15,6,1
3597,4,2,15,11,5
3598,4,2,15,14,2
3599,4,2,15,15,5
3600,4,2,15,23,16
3601,4,2,15,26,4
3602,4,2,15,37,1
3603,4,2,15,48,2
3604,4,2,15,51,1
3605,4,2,15,55,1
3606,4,2,15,57,2
3607,4,2,15,62,1
3608,4,2,15,74,1
3609,4,2,15,79,2
3610,4,2,15,80,2
3611,4,2,15,84,3
3612,4,2,15,89,1
3613,4,2,16,2,3
3614,4,2,16,6,2
3615,4,2,16,11,11
3616,4,2,16,14,3
3617,4,2,16,15,1
3618,4,2,16,23,16
3619,4,2,16,26,2
3620,4,2,16,32,2
3621,4,2,16,37,1
3622,4,2,16,48,2
3623,4,2,16,50,1
3624,4,2,16,57,2
3625,4,2,16,74,2
3626,4,2,16,75,1
3627,4,2,16,76,3
3628,4,2,16,84,4
3629,4,2,16,89,1
3630,4,2,17,2,1
3631,4,2,17,11,2
3632,4,2,17,15,2
3633,4,2,17,23,1
3634,4,2,17,60,1
3635,4,2,17,76,1
3636,4,2,17,84,5
3637,4,3,8,6,2
3638,4,3,8,7,1
3639,4,3,8,11,9
3640,4,3,8,14,1
3641,4,3,8,23,13
3642,4,3,8,26,2
3643,4,3,8,58,1
3644,4,3,8,62,1
3645,4,3,8,66,3
3646,4,3,8,74,1
3647,4,3,8,76,1
3648,4,3,8,80,1
3649,4,3,8,84,2
3650,4,3,8,88,2
3651,4,3,9,6,2
3652,4,3,9,11,15
3653,4,3,9,15,2
3654,4,3,9,23,32
3655,4,3,9,26,2
3656,4,3,9,37,1
3657,4,3,9,48,1
3658,4,3,9,51,1
3659,4,3,9,55,3
3660,4,3,9,62,2
3661,4,3,9,66,6
3662,4,3,9,84,3
3663,4,3,9,87,2
3664,4,3,9,88,4
3665,4,3,10,2,2
3666,4,3,10,6,2
3667,4,3,10,11,13
3668,4,3,10,15,6
3669,4,3,10,23,34
3670,4,3,10,26,6
3671,4,3,10,37,1
3672,4,3,10,40,3
3673,4,3,10,48,2
3674,4,3,10,49,1
3675,4,3,10,50,1
3676,4,3,10,51,6
3677,4,3,10,55,3
3678,4,3,10,60,1
3679,4,3,10,62,1
3680,4,3,10,66,11
3681,4,3,10,74,1
3682,4,3,10,75,2
3683,4,3,10,80,1
3684,4,3,10,84,8
3685,4,3,10,87,3
3686,4,3,10,89,1
3687,4,3,10,92,1
3688,4,3,11,2,1
3689,4,3,11,6,1
3690,4,3,11,11,22
3691,4,3,11,14,3
3692,4,3,11,15,4
3693,4,3,11,18,1
3694,4,3,11,23,33
3695,4,3,11,25,1
3696,4,3,11,26,4
3697,4,3,11,48,1
3698,4,3,11,55,2
3699,4,3,11,57,1
3700,4,3,11,60,1
3701,4,3,11,66,6
3702,4,3,11,74,2
3703,4,3,11,75,2
3704,4,3,11,80,1
3705,4,3,11,84,5
3706,4,3,11,87,4
3707,4,3,12,11,10
3708,4,3,12,15,1
3709,4,3,12,18,2
3710,4,3,12,23,16
3711,4,3,12,25,1
3712,4,3,12,26,2
3713,4,3,12,32,1
3714,4,3,12,37,1
3715,4,3,12,51,1
3716,4,3,12,60,2
3717,4,3,12,62,3
3718,4,3,12,66,3
3719,4,3,12,73,2
3720,4,3,12,74,5
3721,4,3,12,76,1
3722,4,3,12,79,1
3723,4,3,12,80,1
3724,4,3,12,84,2
3725,4,3,12,87,2
3726,4,3,12,88,3
3727,4,3,13,2,1
3728,4,3,13,6,1
3729,4,3,13,11,18
3730,4,3,13,14,3
3731,4,3,13,15,5
3732,4,3,13,18,2
3733,4,3,13,23,27
3734,4,3,13,25,2
3735,4,3,13,26,6
3736,4,3,13,30,1
3737,4,3,13,35,1
3738,4,3,13,45,1
3739,4,3,13,48,3
3740,4,3,13,51,1
3741,4,3,13,55,1
3742,4,3,13,57,1
3743,4,3,13,60,1
3744,4,3,13,62,1
3745,4,3,13,66,3
3746,4,3,13,73,3
3747,4,3,13,74,12
3748,4,3,13,76,1
3749,4,3,13,78,1
3750,4,3,13,79,6
3751,4,3,13,80,3
3752,4,3,13,84,4
3753,4,3,13,87,5
3754,4,3,13,88,2
3755,4,3,13,89,1
3756,4,3,13,93,1
3757,4,3,14,1,1
3758,4,3,14,6,1
3759,4,3,14,11,6
3760,4,3,14,14,1
3761,4,3,14,15,5
3762,4,3,14,18,2
3763,4,3,14,23,20
3764,4,3,14,24,1
3765,4,3,14,25,1
3766,4,3,14,26,3
3767,4,3,14,35,2
3768,4,3,14,49,2
3769,4,3,14,57,3
3770,4,3,14,60,1
3771,4,3,14,73,4
3772,4,3,14,74,3
3773,4,3,14,76,2
3774,4,3,14,79,3
3775,4,3,14,80,3
3776,4,3,14,84,2
3777,4,3,14,87,2
3778,4,3,14,88,1
3779,4,3,14,89,3
3780,4,3,15,1,1
3781,4,3,15,6,1
3782,4,3,15,11,11
3783,4,3,15,14,2
3784,4,3,15,15,5
3785,4,3,15,23,12
3786,4,3,15,25,1
3787,4,3,15,26,2
3788,4,3,15,48,3
3789,4,3,15,51,2
3790,4,3,15,62,1
3791,4,3,15,66,2
3792,4,3,15,73,1
3793,4,3,15,74,2
3794,4,3,15,76,6
3795,4,3,15,80,1
3796,4,3,15,84,5
3797,4,3,15,87,2
3798,4,3,16,11,6
3799,4,3,16,14,1
3800,4,3,16,15,5
3801,4,3,16,23,14
3802,4,3,16,25,1
3803,4,3,16,26,3
3804,4,3,16,32,1
3805,4,3,16,48,4
3806,4,3,16,51,1
3807,4,3,16,76,3
3808,4,3,16,79,1
3809,4,3,16,84,3
3810,4,3,16,87,4
3811,4,3,16,89,3
3812,4,3,17,23,1
3813,4,3,17,51,1
3814,4,4,8,11,1
3815,4,4,8,23,4
3816,4,4,8,26,1
3817,4,4,8,55,1
3818,4,4,8,62,2
3819,4,4,8,66,1
3820,4,4,8,84,1
3821,4,4,8,87,1
3822,4,4,8,88,1
3823,4,4,9,11,2
3824,4,4,9,15,1
3825,4,4,9,23,4
3826,4,4,9,26,1
3827,4,4,9,55,1
3828,4,4,9,84,1
3829,4,4,10,11,6
3830,4,4,10,23,2
3831,4,4,10,26,2
3832,4,4,10,51,1
3833,4,4,10,55,1
3834,4,4,10,60,1
3835,4,4,10,66,1
3836,4,4,10,84,1
3837,4,4,11,11,1
3838,4,4,11,23,3
3839,4,4,12,11,1
3840,4,4,12,23,4
3841,4,4,12,79,1
3842,4,4,12,88,3
3843,4,4,13,2,1
3844,4,4,13,6,1
3845,4,4,13,11,2
3846,4,4,13,15,1
3847,4,4,13,18,1
3848,4,4,13,23,5
3849,4,4,13,25,2
3850,4,4,13,51,1
3851,4,4,13,57,1
3852,4,4,13,62,1
3853,4,4,13,73,1
3854,4,4,13,74,2
3855,4,4,13,79,2
3856,4,4,13,84,2
3857,4,4,13,87,1
3858,4,4,13,89,1
3859,4,4,14,18,1
3860,4,4,14,23,2
3861,4,4,14,57,1
3862,4,4,14,74,1
3863,4,4,14,89,1
3864,4,4,15,2,1
3865,4,4,15,11,1
3866,4,4,15,15,2
3867,4,4,15,23,3
3868,4,4,15,26,1
3869,4,4,15,60,1
3870,4,4,15,76,2
3871,4,4,15,84,1
3872,4,4,15,87,1
3873,4,4,16,2,1
3874,4,4,16,11,1
3875,4,4,16,23,2
3876,4,4,16,25,1
3877,4,4,17,18,1
3878,4,4,17,62,1
3879,4,4,17,74,1
3880,4,11,7,55,1
3881,4,11,8,11,9
3882,4,11,8,23,13
3883,4,11,8,37,2
3884,4,11,8,49,1
3885,4,11,8,52,1
3886,4,11,8,55,7
3887,4,11,8,60,1
3888,4,11,8,62,3
3889,4,11,8,66,4
3890,4,11,8,75,1
3891,4,11,8,84,2
3892,4,11,9,11,28
3893,4,11,9,14,3
3894,4,11,9,23,33
3895,4,11,9,37,2
3896,4,11,9,48,2
3897,4,11,9,49,3
3898,4,11,9,52,5
3899,4,11,9,55,7
3900,4,11,9,60,1
3901,4,11,9,62,4
3902,4,11,9,66,9
3903,4,11,9,74,1
3904,4,11,9,84,6
3905,4,11,10,2,1
3906,4,11,10,11,18
3907,4,11,10,14,3
3908,4,11,10,15,1
3909,4,11,10,23,32
3910,4,11,10,26,2
3911,4,11,10,33,2
3912,4,11,10,37,1
3913,4,11,10,38,1
3914,4,11,10,47,1
3915,4,11,10,48,1
3916,4,11,10,49,1
3917,4,11,10,52,1
3918,4,11,10,55,6
3919,4,11,10,60,2
3920,4,11,10,62,5
3921,4,11,10,66,3
3922,4,11,10,84,6
3923,4,11,11,2,4
3924,4,11,11,11,16
3925,4,11,11,14,8
3926,4,11,11,23,23
3927,4,11,11,26,1
3928,4,11,11,37,3
3929,4,11,11,40,1
3930,4,11,11,49,1
3931,4,11,11,51,2
3932,4,11,11,55,1
3933,4,11,11,57,1
3934,4,11,11,60,2
3935,4,11,11,62,2
3936,4,11,11,66,5
3937,4,11,11,74,1
3938,4,11,11,75,2
3939,4,11,11,79,3
3940,4,11,11,83,1
3941,4,11,11,84,5
3942,4,11,11,85,1
3943,4,11,11,89,1
3944,4,11,12,2,2
3945,4,11,12,4,2
3946,4,11,12,11,13
3947,4,11,12,14,1
3948,4,11,12,15,1
3949,4,11,12,20,1
3950,4,11,12,23,18
3951,4,11,12,37,3
3952,4,11,12,40,2
3953,4,11,12,46,2
3954,4,11,12,51,1
3955,4,11,12,57,4
3956,4,11,12,60,1
3957,4,11,12,61,1
3958,4,11,12,62,8
3959,4,11,12,66,2
3960,4,11,12,67,2
3961,4,11,12,74,6
3962,4,11,12,75,1
3963,4,11,12,79,5
3964,4,11,12,83,1
3965,4,11,12,84,4
3966,4,11,13,2,1
3967,4,11,13,4,1
3968,4,11,13,11,8
3969,4,11,13,14,3
3970,4,11,13,23,11
3971,4,11,13,26,1
3972,4,11,13,36,1
3973,4,11,13,37,1
3974,4,11,13,39,1
3975,4,11,13,46,2
3976,4,11,13,48,1
3977,4,11,13,51,1
3978,4,11,13,56,1
3979,4,11,13,57,5
3980,4,11,13,62,6
3981,4,11,13,74,4
3982,4,11,13,75,1
3983,4,11,13,79,4
3984,4,11,13,83,2
3985,4,11,13,84,1
3986,4,11,14,2,3
3987,4,11,14,4,1
3988,4,11,14,11,9
3989,4,11,14,14,4
3990,4,11,14,15,2
3991,4,11,14,23,18
3992,4,11,14,25,1
3993,4,11,14,37,2
3994,4,11,14,38,1
3995,4,11,14,40,1
3996,4,11,14,46,4
3997,4,11,14,48,2
3998,4,11,14,49,2
3999,4,11,14,52,1
4000,4,11,14,55,1
4001,4,11,14,57,1
4002,4,11,14,60,1
4003,4,11,14,62,1
4004,4,11,14,66,1
4005,4,11,14,74,2
4006,4,11,14,75,5
4007,4,11,14,79,3
4008,4,11,14,84,3
4009,4,11,14,89,1
4010,4,11,15,2,5
4011,4,11,15,11,7
4012,4,11,15,14,6
4013,4,11,15,15,1
4014,4,11,15,23,7
4015,4,11,15,25,2
4016,4,11,15,26,2
4017,4,11,15,37,2
4018,4,11,15,40,1
4019,4,11,15,48,2
4020,4,11,15,49,1
4021,4,11,15,51,2
4022,4,11,15,55,1
4023,4,11,15,62,1
4024,4,11,15,66,2
4025,4,11,15,74,2
4026,4,11,15,75,1
4027,4,11,15,79,3
4028,4,11,15,84,4
4029,4,11,16,2,5
4030,4,11,16,11,4
4031,4,11,16,14,3
4032,4,11,16,15,1
4033,4,11,16,23,13
4034,4,11,16,26,2
4035,4,11,16,37,2
4036,4,11,16,48,3
4037,4,11,16,51,1
4038,4,11,16,55,5
4039,4,11,16,57,1
4040,4,11,16,61,1
4041,4,11,16,66,1
4042,4,11,16,74,1
4043,4,11,16,75,2
4044,4,11,16,79,1
4045,4,11,16,84,6
4046,4,11,17,2,3
4047,4,11,17,11,1
4048,4,11,17,14,3
4049,4,11,17,15,1
4050,4,11,17,23,3
4051,4,11,17,25,1
4052,4,11,17,26,1
4053,4,11,17,40,3
4054,4,11,17,48,1
4055,4,11,17,55,3
4056,4,11,17,66,2
4057,4,11,17,75,2
4058,4,11,17,84,5
4059,4,11,18,2,1
4060,4,11,18,23,1
4061,4,11,18,40,1
4062,4,11,18,60,1
4063,4,11,18,84,1
4064,4,11,19,14,1
4065,4,11,19,84,1
4066,4,11,20,31,1
4067,4,11,20,40,1
4068,4,12,8,11,5
4069,4,12,8,15,1
4070,4,12,8,23,7
4071,4,12,8,31,1
4072,4,12,8,55,2
4073,4,12,8,59,2
4074,4,12,8,66,2
4075,4,12,9,11,17
4076,4,12,9,15,2
4077,4,12,9,23,27
4078,4,12,9,25,1
4079,4,12,9,37,3
4080,4,12,9,40,1
4081,4,12,9,48,1
4082,4,12,9,49,3
4083,4,12,9,50,1
4084,4,12,9,51,2
4085,4,12,9,52,1
4086,4,12,9,55,7
4087,4,12,9,60,1
4088,4,12,9,62,3
4089,4,12,9,66,7
4090,4,12,9,74,2
4091,4,12,9,84,5
4092,4,12,9,86,1
4093,4,12,9,88,5
4094,4,12,9,93,1
4095,4,12,10,2,1
4096,4,12,10,11,15
4097,4,12,10,14,3
4098,4,12,10,15,4
4099,4,12,10,23,29
4100,4,12,10,26,2
4101,4,12,10,40,2
4102,4,12,10,48,3
4103,4,12,10,51,1
4104,4,12,10,55,5
4105,4,12,10,59,1
4106,4,12,10,62,1
4107,4,12,10,66,4
4108,4,12,10,74,2
4109,4,12,10,75,1
4110,4,12,10,76,1
4111,4,12,10,84,7
4112,4,12,10,86,1
4113,4,12,10,88,2
4114,4,12,10,93,1
4115,4,12,11,2,2
4116,4,12,11,11,14
4117,4,12,11,14,3
4118,4,12,11,15,4
4119,4,12,11,23,19
4120,4,12,11,26,1
4121,4,12,11,33,2
4122,4,12,11,37,1
4123,4,12,11,39,1
4124,4,12,11,40,6
4125,4,12,11,42,2
4126,4,12,11,48,5
4127,4,12,11,49,3
4128,4,12,11,51,3
4129,4,12,11,59,1
4130,4,12,11,60,2
4131,4,12,11,62,6
4132,4,12,11,66,2
4133,4,12,11,74,3
4134,4,12,11,75,2
4135,4,12,11,76,1
4136,4,12,11,78,1
4137,4,12,11,84,7
4138,4,12,11,88,2
4139,4,12,11,89,1
4140,4,12,12,11,13
4141,4,12,12,13,1
4142,4,12,12,14,1
4143,4,12,12,15,6
4144,4,12,12,23,21
4145,4,12,12,26,1
4146,4,12,12,37,1
4147,4,12,12,39,1
4148,4,12,12,40,4
4149,4,12,12,48,3
4150,4,12,12,51,1
4151,4,12,12,54,1
4152,4,12,12,55,4
4153,4,12,12,57,1
4154,4,12,12,60,1
4155,4,12,12,62,10
4156,4,12,12,66,1
4157,4,12,12,74,4
4158,4,12,12,76,3
4159,4,12,12,84,6
4160,4,12,12,86,2
4161,4,12,12,88,2
4162,4,12,12,89,3
4163,4,12,13,2,2
4164,4,12,13,11,20
4165,4,12,13,14,4
4166,4,12,13,23,17
4167,4,12,13,25,4
4168,4,12,13,37,2
4169,4,12,13,39,1
4170,4,12,13,40,2
4171,4,12,13,42,1
4172,4,12,13,46,2
4173,4,12,13,48,2
4174,4,12,13,49,4
4175,4,12,13,50,1
4176,4,12,13,55,2
4177,4,12,13,60,1
4178,4,12,13,62,15
4179,4,12,13,65,1
4180,4,12,13,66,2
4181,4,12,13,74,14
4182,4,12,13,75,1
4183,4,12,13,76,4
4184,4,12,13,78,1
4185,4,12,13,84,4
4186,4,12,13,88,1
4187,4,12,13,93,1
4188,4,12,14,2,3
4189,4,12,14,11,12
4190,4,12,14,14,2
4191,4,12,14,15,4
4192,4,12,14,23,12
4193,4,12,14,26,2
4194,4,12,14,27,1
4195,4,12,14,37,2
4196,4,12,14,39,2
4197,4,12,14,48,1
4198,4,12,14,49,3
4199,4,12,14,50,1
4200,4,12,14,51,1
4201,4,12,14,55,1
4202,4,12,14,62,2
4203,4,12,14,74,5
4204,4,12,14,76,6
4205,4,12,14,84,10
4206,4,12,15,11,10
4207,4,12,15,14,1
4208,4,12,15,15,4
4209,4,12,15,23,21
4210,4,12,15,26,4
4211,4,12,15,37,2
4212,4,12,15,48,5
4213,4,12,15,50,2
4214,4,12,15,51,1
4215,4,12,15,57,2
4216,4,12,15,62,1
4217,4,12,15,66,1
4218,4,12,15,74,2
4219,4,12,15,75,1
4220,4,12,15,76,5
4221,4,12,15,84,5
4222,4,12,15,88,1
4223,4,12,15,89,1
4224,4,12,15,93,2
4225,4,12,16,2,1
4226,4,12,16,11,5
4227,4,12,16,14,1
4228,4,12,16,23,8
4229,4,12,16,37,1
4230,4,12,16,48,1
4231,4,12,16,62,3
4232,4,12,16,74,2
4233,4,12,16,76,2
4234,4,12,16,84,4
4235,4,12,17,2,1
4236,4,12,17,23,3
4237,4,12,18,11,1
4238,5,1,8,11,4
4239,5,1,8,14,1
4240,5,1,8,23,5
4241,5,1,8,37,1
4242,5,1,8,51,1
4243,5,1,8,55,3
4244,5,1,8,66,3
4245,5,1,9,2,3
4246,5,1,9,6,3
4247,5,1,9,7,2
4248,5,1,9,11,16
4249,5,1,9,14,3
4250,5,1,9,15,1
4251,5,1,9,23,21
4252,5,1,9,26,2
4253,5,1,9,32,1
4254,5,1,9,37,4
4255,5,1,9,48,5
4256,5,1,9,51,1
4257,5,1,9,55,9
4258,5,1,9,62,3
4259,5,1,9,66,6
4260,5,1,9,75,2
4261,5,1,9,76,3
4262,5,1,9,84,3
4263,5,1,9,86,1
4264,5,1,9,87,3
4265,5,1,9,88,6
4266,5,1,10,2,1
4267,5,1,10,11,16
4268,5,1,10,14,1
4269,5,1,10,15,4
4270,5,1,10,23,28
4271,5,1,10,26,1
4272,5,1,10,39,1
4273,5,1,10,46,1
4274,5,1,10,48,2
4275,5,1,10,51,1
4276,5,1,10,55,6
4277,5,1,10,60,2
4278,5,1,10,62,3
4279,5,1,10,66,7
4280,5,1,10,75,1
4281,5,1,10,76,4
4282,5,1,10,80,1
4283,5,1,10,84,5
4284,5,1,10,87,1
4285,5,1,10,88,2
4286,5,1,10,93,1
4287,5,1,11,1,1
4288,5,1,11,2,1
4289,5,1,11,6,1
4290,5,1,11,7,2
4291,5,1,11,11,24
4292,5,1,11,14,6
4293,5,1,11,15,10
4294,5,1,11,23,45
4295,5,1,11,25,1
4296,5,1,11,26,3
4297,5,1,11,35,1
4298,5,1,11,37,1
4299,5,1,11,38,1
4300,5,1,11,39,1
4301,5,1,11,43,1
4302,5,1,11,46,1
4303,5,1,11,48,8
4304,5,1,11,49,2
4305,5,1,11,51,3
4306,5,1,11,55,8
4307,5,1,11,60,1
4308,5,1,11,62,7
4309,5,1,11,66,4
4310,5,1,11,73,1
4311,5,1,11,74,2
4312,5,1,11,75,4
4313,5,1,11,76,11
4314,5,1,11,78,1
4315,5,1,11,84,6
4316,5,1,11,86,1
4317,5,1,11,87,5
4318,5,1,11,88,1
4319,5,1,11,89,1
4320,5,1,12,1,1
4321,5,1,12,2,2
4322,5,1,12,11,23
4323,5,1,12,14,1
4324,5,1,12,15,5
4325,5,1,12,23,27
4326,5,1,12,26,1
4327,5,1,12,37,1
4328,5,1,12,38,1
4329,5,1,12,39,2
4330,5,1,12,42,1
4331,5,1,12,46,2
4332,5,1,12,48,3
4333,5,1,12,50,4
4334,5,1,12,51,2
4335,5,1,12,55,1
4336,5,1,12,57,1
4337,5,1,12,62,10
4338,5,1,12,66,2
4339,5,1,12,74,1
4340,5,1,12,75,4
4341,5,1,12,76,5
4342,5,1,12,78,1
4343,5,1,12,80,2
4344,5,1,12,84,11
4345,5,1,12,87,4
4346,5,1,12,88,2
4347,5,1,12,89,1
4348,5,1,13,1,1
4349,5,1,13,11,16
4350,5,1,13,14,2
4351,5,1,13,15,1
4352,5,1,13,18,1
4353,5,1,13,23,14
4354,5,1,13,25,1
4355,5,1,13,37,1
4356,5,1,13,38,2
4357,5,1,13,39,1
4358,5,1,13,48,3
4359,5,1,13,50,1
4360,5,1,13,55,2
4361,5,1,13,60,1
4362,5,1,13,62,2
4363,5,1,13,66,1
4364,5,1,13,73,1
4365,5,1,13,74,13
4366,5,1,13,75,2
4367,5,1,13,76,3
4368,5,1,13,78,1
4369,5,1,13,79,1
4370,5,1,13,80,1
4371,5,1,13,84,5
4372,5,1,13,89,2
4373,5,1,13,91,1
4374,5,1,14,1,1
